17 8 18 1 0.11713001063729746 0.5352338997250843 0.34763608880364605 
6 8 38 1 0.15175692208446537 0.5932598900602576 0.25498318708602224 
11 6 37 1 0.007281964941086248 0.6220771781403691 0.37064085623077125 
34 29 58 2 0.06521849323931621 0.5935070661679948 0.3412744398367526 
12 0 3 0 0.16300404594161905 0.7625570694252691 0.07443888377870429 
6 38 3 0 0.1713942815750777 0.6522819365521387 0.17632378110782798 
7 1 9 1 0.2247947578272486 0.7146012403165697 0.060604000873991516 
5 8 15 1 0.022798149070295815 0.8195700312825354 0.15763181868882753 
20 18 7 1 0.11777525911381187 0.48052821901162723 0.40169652104733944 
17 7 67 1 0.06459181731744876 0.6246226230053014 0.310785558821385 
17 1 65 1 0.25936030516428904 0.6033460919996483 0.13729360190625228 
43 63 68 1 0.15317198704873436 0.5791440180232675 0.26768399416931593 
46 50 4 2 0.06346584637663055 0.6409009310702685 0.2956332216647201 
13 17 2 1 0.08263787593330792 0.6934171683156978 0.2239449549341907 
2 1 38 1 0.05464398925309145 0.8594243255088729 0.08593168448453967 
56 32 39 0 0.06742644513667861 0.8032874274042673 0.12928612676459786 
5 8 6 2 0.08357506947192682 0.18135106640814713 0.7350738635025869 
16 42 5 1 0.15406325313062502 0.4858084653603648 0.3601282806632682 
72 25 6 2 0.18066082551142668 0.27953957858985484 0.5397995950225098 
28 9 29 1 0.02708404852035994 0.7535214642941166 0.21939448621993662 
40 26 27 2 0.0022789299372756202 0.11006595416466321 0.8876551150678791 
14 7 67 1 0.007248136886282432 0.7332497163111544 0.25950214595046356 
8 6 65 1 0.29327418485736206 0.6712288182371896 0.035496995923624916 
44 25 20 2 0.028656894412609976 0.5105890089902733 0.46075409569349074 
48 2 29 2 0.062269841263012896 0.614425927289753 0.32330423055008084 
18 9 4 1 0.18691710213513985 0.7186322018751519 0.0944506950198197 
3 8 6 2 0.17277037908782966 0.1308829146126767 0.6963467056779821 
4 1 65 1 0.2676838562983147 0.6588435783626914 0.07347256440978894 
18 8 24 1 0.13773555780011093 0.678274114480827 0.1839903267695838 
54 63 68 2 0.017395077357545186 0.4602607701390482 0.5223441517524714 
21 1 15 1 0.0442432150875876 0.8833595285429832 0.07239725537547505 
12 12 3 1 0.12680603571463736 0.5980850762074653 0.2751088873932921 
34 29 59 2 0.11149950824258709 0.6051655800230525 0.28333491088061846 
59 19 22 1 0.0447946231167447 0.7245640717942208 0.2306413043727123 
17 1 11 1 0.2366745741622645 0.54308665010109 0.22023877484956 
84 4 56 1 0.030289484509989275 0.8816084278543179 0.08810208666548171 
44 0 6 2 0.04255898132282686 0.5792155582296362 0.3782254594587192 
68 63 5 2 0.02145709332996095 0.38425940316605545 0.594283502628119 
51 3 5 1 0.25246225956355384 0.5998069695193843 0.1477307701247345 
50 6 64 1 0.2294773098650592 0.7362645272050804 0.03425816194343253 
63 52 4 2 0.0045650545671151056 0.6488480395738913 0.3465869050463807 
0 41 5 1 0.038862460510831386 0.4987783636727861 0.4623591750267176 
19 18 7 2 0.06011353854652744 0.4065466319252191 0.5333398287022043 
50 9 2 2 0.18889458811396548 0.6449542043675935 0.16615120667413696 
28 12 29 1 0.003686737216787798 0.08819191787748375 0.9081213441938448 
14 2 4 1 0.09503034743078646 0.7339577211039443 0.17101193053834382 
84 52 62 2 0.029659267229442215 0.6396508267880845 0.33068990534985054 
26 4 37 2 0.0007885517376359896 0.36225672418926086 0.6369547233492684 
0 31 6 2 0.0017005343844130002 0.5432489999230373 0.45505046496796625 
25 2 37 2 0.05324886529678897 0.429638009538988 0.5171131243030307 
81 3 46 2 0.0803787107591184 0.6075021893174685 0.3121190991002193 
64 4 56 1 0.01964508560265873 0.7960737881344395 0.18428112529248633 
1 40 5 1 0.050701562291436984 0.8575623490374291 0.09173608783739122 
78 10 54 2 0.01611766990201072 0.5572227151475774 0.42665961431144295 
72 8 41 1 0.2123553241323734 0.20446810093513593 0.5831765742873168 
16 15 14 1 0.010161403146269107 0.9474479363113302 0.042390659758802456 
0 17 3 1 0.016381935861950896 0.5130416287457557 0.4705764344623585 
56 25 20 0 0.21398362903581566 0.5405962899585578 0.24542008010065827 
73 4 6 2 0.11338676037535282 0.22076950338749274 0.6658437357314776 
9 9 5 0 0.4277885023311179 0.5492266184403173 0.022984878267608082 
20 0 5 1 0.1754923876267583 0.6737327565368338 0.1507748550550907 
32 5 6 1 0.0021147010543283184 0.4122247832645329 0.5856605149103297 
7 0 2 1 0.0695909447161388 0.8471037624251084 0.08330529204382604 
16 8 6 2 0.019330072852751116 0.18875693493391418 0.7919129915996626 
19 42 5 0 0.16677390267424314 0.4989078894457267 0.3343182070316618 
60 29 31 2 0.6467625224112592 0.2255317603557461 0.12770571633580097 
25 1 12 2 0.03286045175190458 0.6624461977594305 0.3046933497567305 
3 7 67 1 0.09158218604238534 0.6438689617091318 0.2645488513919215 
1 3 48 1 0.025391878609237167 0.7178160560995129 0.25679206438395374 
16 8 40 2 0.1172885372007682 0.8521240060756876 0.03058745577433048 
22 2 37 2 0.21196566931603544 0.4465691086234501 0.3414652211952096 
4 12 3 2 0.1856392542077491 0.53510751602622 0.27925322908006106 
3 8 2 1 0.1291743269713833 0.7268292399058639 0.14399643225216213 
83 52 62 1 0.02446031717561531 0.8365484934803789 0.1389911887120923 
35 19 20 1 0.2638699142248023 0.6492849886608536 0.08684509617001548 
30 9 5 0 0.45104016073680686 0.49550664089176916 0.05345319740788631 
3 1 67 1 0.0980944058251604 0.5945119003460708 0.30739369298146485 
38 10 54 2 1.890651245214176e-40 0.12181902567749343 0.8781809736808258 
37 63 55 2 0.015478730189427787 0.6427866950599163 0.3417345738691359 
67 29 31 1 0.14518814939399954 0.1513744751063739 0.7034373746054149 
16 13 31 0 0.1824576269632786 0.7789846023939955 0.03855776967761108 
18 1 18 2 0.0014641486632161814 0.36899580453337666 0.6295400461504459 
57 25 29 2 0.09153435161458974 0.4068514731735504 0.5016141746025802 
11 43 5 1 0.02213587753342605 0.9157999440230526 0.06206417765523225 
15 0 4 1 0.15505628838805877 0.7687748603926322 0.07616885025587163 
24 3 45 0 0.0185593424386166 0.7886669181273416 0.19277373854418067 
20 1 8 1 0.1726457514824173 0.5930041085672711 0.23435013906702745 
5 0 5 1 0.13674889499675502 0.77761527049458 0.08563583373030584 
56 63 68 0 0.12963333007193392 0.6776523329699481 0.19271433619881803 
7 17 6 1 0.009131098311898796 0.6704205796834002 0.32044832113751875 
19 4 65 1 0.2638064241908697 0.6801803271234402 0.056013247688697976 
59 19 21 1 0.042420538366793256 0.69049186161991 0.26708759933284276 
8 15 14 1 0.0056522355414757594 0.9544516707647328 0.0398960929072437 
9 1 11 2 0.26133834753829915 0.6614576538808699 0.07720399769435952 
10 0 3 1 0.11345520903710443 0.8536168224034111 0.032927967705922594 
13 9 5 0 0.35701267336829273 0.6027476636289444 0.040239662041421514 
42 9 20 0 0.29576240075431515 0.5994670987013272 0.10477049985308423 
54 26 27 2 0.0017532285085997798 0.06843127051162487 0.9298155001491704 
14 0 3 1 0.12157931096800347 0.8227445103084599 0.055676177869780435 
19 12 4 2 0.07558690562728276 0.2062796549586389 0.7181334386984792 
7 2 43 1 0.07712775162806347 0.6898813583451902 0.23299088927852238 
14 1 65 1 0.18168680041299715 0.760042272651219 0.05827092600748145 
19 8 7 2 0.0776607429726785 0.42715395833913283 0.4951852978783696 
53 9 29 1 0.10339546455663969 0.6676021735656591 0.22900236091228335 
26 36 37 2 0.02912560068677575 0.8121598754585522 0.15871452294274546 
38 51 29 2 4.502890476210699e-18 0.19059680258634018 0.809403196653123 
26 36 7 2 0.033746209247276296 0.7859651027953012 0.18028868703518497 
37 32 5 1 0.009852969647196418 0.6103269094184782 0.37982012000769144 
12 8 38 2 0.06987635565620852 0.5686289100504882 0.3614947335251275 
32 36 31 1 0.004724052261929675 0.8703705984640107 0.12490534841080819 
26 2 34 2 0.14100104526234297 0.7731855706565128 0.08581338327443311 
2 38 4 1 0.0636100240661781 0.5197924384983608 0.41659753666201726 
84 29 53 1 0.21095312199210414 0.6121488754584502 0.17689800156831467 
7 6 37 2 0.007991121978714414 0.5423285235832151 0.4496803537493127 
60 29 56 2 0.45440911623713687 0.4134511313567563 0.1321397515557263 
57 10 34 1 0.4199813375644714 0.5554629184268179 0.024555743031017308 
17 0 3 1 0.20079758092084177 0.610532357283702 0.1886700609389172 
31 13 31 1 0.25271790560198304 0.7105073662116066 0.03677472722103572 
35 24 59 1 0.3617223366417349 0.6068325324720705 0.031445130071024806 
33 19 23 0 0.2733274241737292 0.6007228783687437 0.12594969658108904 
22 4 5 1 0.23353130838469074 0.46840694911681535 0.2980617416957336 
18 8 11 1 0.21431519660225065 0.4902948075033268 0.29538999510824593 
65 29 56 2 0.018741775159492335 0.4888377943053111 0.4924204296929148 
8 31 6 1 0.006286132035131831 0.599797458433531 0.39391640880811124 
75 41 5 2 0.1915667162020078 0.4982134442260197 0.3102198387800881 
51 4 5 1 0.17731813367023813 0.5247895221595792 0.29789234336909093 
50 30 31 2 0.06588608232474451 0.7397497067534097 0.19436421016637995 
69 51 68 2 0.010908263179676036 0.5367364929939025 0.45235524309412145 
12 6 65 1 0.3897140215519465 0.5883943057118812 0.02189167175450463 
5 12 14 1 0.20091343154890842 0.7548628080791163 0.044223759472793486 
18 0 4 1 0.047279556690158604 0.6075203594619089 0.34520008288463505 
34 25 29 2 0.05745584183081832 0.43114654087786497 0.5113976166849636 
13 1 18 1 0.08146086722927598 0.463707388591288 0.45483174352529265 
8 0 2 1 0.05822016696760143 0.8376734476725994 0.10410638454340543 
6 2 3 0 0.23436326910806615 0.7122579074808763 0.053378822479769536 
53 29 55 1 0.007101978799772377 0.42510019235606056 0.5677978279617293 
0 12 4 2 3.854543583382286e-06 0.18064237509625664 0.8193537696451965 
77 4 5 2 0.02665343462051157 0.6219105889586293 0.3514359756225116 
9 7 66 1 0.16922244605723047 0.8021470305579942 0.02863052251030484 
28 29 31 1 0.004058673474009025 0.14933276338216192 0.8466085622504828 
33 10 34 0 0.606869581687974 0.37646902472086424 0.0166613926096731 
29 12 29 0 0.7920138010597356 0.04332903446053231 0.16465716375745335 
58 32 5 2 0.0345832589662465 0.2804337475122971 0.6849829925924383 
9 41 6 1 0.21795589043823183 0.254851146942239 0.5271929620864012 
1 2 66 2 0.06136792245828231 0.7146715800889921 0.22396049673132662 
50 2 34 2 0.13193089701480676 0.720590351681405 0.14747875049825862 
28 1 30 1 0.007484221335951611 0.3048673649973907 0.6876484128555805 
32 2 29 0 0.0028515107190435194 0.3307771646292818 0.6663713237540453 
20 5 14 2 0.19221250531951017 0.6892289715938781 0.11855852226495445 
20 2 38 0 0.16299475540948485 0.620588858123138 0.21641638560489626 
16 9 2 2 0.17571170397667293 0.6636545346281277 0.16063376055520046 
45 1 13 1 0.2682553771881459 0.516895399162329 0.21484922273921675 
43 55 23 1 0.061684800444457004 0.8147710657769929 0.1235441328783114 
17 5 14 1 0.1614934873753557 0.6616461879411016 0.17686032386174053 
11 8 7 1 0.017747184454523803 0.68209347634304 0.3001593383953254 
47 13 31 1 0.16615167043604004 0.7656356822741897 0.06821264632451178 
9 15 14 0 0.05349650139901472 0.904983274175421 0.04152022363702789 
5 2 37 1 0.10606232070097892 0.47998682282119287 0.41395085561741046 
21 18 7 1 0.08415575587354127 0.5867675568323021 0.3290766864690732 
77 1 12 2 0.010505327039904904 0.8524091218426351 0.13708555038643974 
16 1 10 1 0.02071400013135682 0.7366474429233141 0.24263855622465236 
56 26 4 2 0.10265127016330039 0.3583023484178956 0.5390463806030343 
6 43 5 1 0.11424648552221929 0.8297828324211426 0.055970681265558035 
55 20 10 1 0.316509193514996 0.5570571645462539 0.12643364102073654 
44 10 35 1 0.04007612740470444 0.5958353205638953 0.3640885511357064 
57 10 54 1 0.14859073213482235 0.7032555568839953 0.14815371033905722 
16 2 4 1 0.10138651204618783 0.7550850132363796 0.14352847379035272 
22 3 67 1 0.13118657911646517 0.6906032400266658 0.17821017988958004 
34 32 6 1 0.06004913772925411 0.3897969374559793 0.5501539239577226 
57 55 23 1 0.043900859229010394 0.8362699121637317 0.11982922770716167 
32 12 4 1 3.408810430421768e-06 0.08312787834505914 0.9168687121286342 
75 42 5 1 0.23340898628869938 0.4725715850628236 0.2940194277991825 
5 1 15 1 0.053132727464067324 0.8839833585917163 0.06288391295005434 
25 2 29 1 0.06918596598382673 0.590476723645166 0.34033730947380864 
3 1 12 1 0.22947986269387097 0.5344870038701014 0.23603313270071988 
10 18 5 2 0.007329310671474735 0.7083273361118445 0.28434335244652925 
6 2 66 2 0.1152169656715516 0.720082335286607 0.1647006983157365 
16 3 45 1 0.012913155415104113 0.8991256251314284 0.08796121856361676 
4 0 6 1 0.154443764110065 0.6874989740070268 0.15805726089406388 
28 50 31 2 0.0029350081944403195 0.6716058331755441 0.32545915785042534 
47 3 47 1 0.12706295775568266 0.8251889556589866 0.04774808561837441 
12 26 4 2 0.027022589246262083 0.37872886830928243 0.5942485416307657 
32 9 13 1 0.4301246090761282 0.5404543661965352 0.02942102418948785 
34 19 23 2 0.02904668706417535 0.8035602722857986 0.16739303977908354 
8 1 9 0 0.18313129239155695 0.7312307538810662 0.08563795274518925 
7 1 15 1 0.0063621109125150095 0.900925535855062 0.09271235223854556 
19 1 38 2 0.08909660525988825 0.4859973005726616 0.4249060934122784 
27 50 4 1 0.018184087858634988 0.6236422511621525 0.3581736600908524 
36 24 59 1 0.24542325273962146 0.7176691331200863 0.03690761332540975 
35 63 55 2 0.0669989659902809 0.6451932297177579 0.2878078034097278 
56 51 29 1 0.11423875686918947 0.6032045335845942 0.2825567087830213 
0 9 20 1 0.2922183457075689 0.5862818998273421 0.12149975377560769 
7 12 4 2 0.00684281502624491 0.39710685283376035 0.5960503314267879 
21 9 4 2 0.454463401799065 0.5055523714279405 0.03998422580317639 
27 12 4 2 3.6858853658120305e-06 0.2463965677346025 0.7535997456656541 
3 43 5 1 0.16649949572698602 0.6947418401608931 0.1387586633187401 
1 12 4 1 0.009773560236030331 0.38343898788079883 0.6067874511701216 
33 9 20 0 0.6182260562803219 0.33985340621834326 0.041920536747129714 
62 19 4 2 0.0661533622736724 0.28656128985301244 0.647285347088097 
27 9 2 1 0.1997444073600973 0.6855501631714659 0.1147054286247758 
23 11 3 0 0.8643296290559503 0.10717060032279686 0.028499769837358226 
18 5 6 2 0.008020098215516495 0.48527994714368966 0.506699953871054 
24 1 8 2 0.035823271555422115 0.8451415883089894 0.11903513925569967 
13 8 18 1 0.07037595701259368 0.6166466781535054 0.3129773640005967 
17 8 25 0 0.15368356244251136 0.34766368649903123 0.4986527502201712 
75 27 6 2 0.1976453196009675 0.36259545861870435 0.4397592211055029 
0 26 27 2 0.0032563236134267102 0.1514159186363083 0.8453277569203297 
56 51 68 0 0.0684795554781528 0.5568356780695514 0.3746847657148488 
18 9 5 0 0.20420750243764965 0.7263671035861937 0.06942539301536711 
34 32 5 0 0.05394174932991348 0.5687463844461742 0.3773118652964306 
11 0 4 1 0.08870756563431212 0.8590771741544004 0.05221525924901632 
10 12 3 1 0.0732011074437792 0.7182027641233807 0.20859612774934697 
1 2 38 2 0.05861414056218353 0.6878861934872271 0.2534996650915339 
60 29 22 0 0.8118417698721017 0.15769376286678574 0.03046446668900019 
13 17 4 1 0.04725079218798041 0.5791236892912286 0.3736255176741913 
70 55 23 1 0.02815769061851097 0.7179509827293077 0.2538913257523566 
54 51 29 2 4.502890476210696e-18 0.19064268827136746 0.8093573109680935 
19 1 8 1 0.10439820034342048 0.46613967342447893 0.4294621253492416 
32 9 4 1 0.1088121731021598 0.7844470457982735 0.10674078012952885 
28 1 3 2 0.050325986503255135 0.2579229191528448 0.691751093542321 
48 30 6 1 0.061232515376576105 0.7415229943684442 0.19724448940058228 
43 3 47 1 0.1935971831987886 0.7405830669965912 0.06581974883677387 
66 29 6 1 0.0036062662634356903 0.45132331228404504 0.5450704205607091 
42 33 10 1 0.07794080255193023 0.6923579167109009 0.229701279833729 
45 1 11 1 0.21354211936283382 0.4351437333598247 0.3513141463900554 
35 29 54 1 0.07528712106799623 0.8784875965755894 0.046225281691593394 
5 2 66 1 0.10098037601540702 0.7314339644001228 0.16758565885967291 
77 3 45 0 0.012220701434759644 0.8498571928812182 0.1379221047941979 
5 40 3 1 0.1503985563064121 0.8032270944728208 0.046374348280358024 
32 9 2 1 0.21546628841093535 0.6844500101044652 0.10008370063734852 
40 1 10 2 0.01626403365408561 0.1629298163882014 0.8208061492337044 
83 29 57 2 0.03943691419616195 0.47553444574617904 0.4850286391477262 
55 29 59 1 0.27435364016132024 0.32365013282811245 0.4019962261554929 
11 9 5 1 0.34173418597731786 0.6321215287423171 0.026144284320423497 
1 1 3 1 0.07317000782994978 0.7246737803111825 0.20215621105868103 
3 9 4 1 0.4099278241972118 0.5461725632943781 0.04389961153826651 
37 61 4 2 0.37751808606931636 0.4603026543453747 0.16217925864144392 
32 30 3 1 0.001294897056927884 0.49695762531418486 0.5017474767231676 
73 8 25 2 0.14417850472527205 0.0792955693144559 0.7765259251208054 
5 5 6 1 0.1105049341069543 0.5589576384543441 0.33053742666900654 
51 1 13 1 0.4126278458145146 0.5512457071063764 0.036126446169123874 
35 10 35 1 0.2627027989026029 0.6400595607878993 0.09723763941508086 
9 0 6 2 0.1822226786945544 0.717715294278216 0.1000620260383091 
25 50 4 2 0.0340521590579544 0.6155059713835623 0.3504418686705128 
41 32 6 2 0.001560372666452769 0.19749680736092606 0.8009428191150278 
19 41 5 0 0.12811091439897068 0.5143042832014896 0.3575848016089716 
75 25 29 2 0.12010182964264897 0.20759675215449638 0.6723014175928724 
55 10 35 2 0.22318430135300515 0.5448080448828824 0.23200765286708205 
36 28 29 0 0.08603733642421084 0.5618100274975084 0.35215263513663886 
18 7 66 1 0.028613420314296163 0.7642631312434188 0.20712344756637044 
72 41 6 1 0.21540362845565256 0.2562961348954822 0.5283002361111165 
22 9 4 0 0.4692634164894366 0.4926602342162661 0.038076348324193036 
58 55 23 1 0.015664408674526863 0.7240153705106565 0.26032021991530524 
35 32 5 2 0.05458511282524732 0.5987940983890956 0.3466207878584026 
31 1 9 0 0.367914534714052 0.5947752709768476 0.037310193326501984 
39 0 6 2 0.029123007188142456 0.524657748439855 0.44621924338309876 
12 41 5 2 0.11351264865279996 0.6228083936764381 0.2636789568820076 
9 17 4 2 0.06925524753775526 0.6699045822678712 0.2608401693478271 
50 1 13 1 0.2953028494240548 0.6380905694077063 0.06660658025896138 
5 18 5 1 0.08016603828593756 0.6319033561147739 0.28793060482691535 
26 5 6 1 0.008555399850630007 0.4690028986204705 0.5224417007588533 
84 19 21 2 0.021654294547231445 0.7057102338675015 0.2726354709044375 
70 32 6 1 0.053816727632857136 0.20562647209554616 0.7405567994127598 
0 1 10 1 0.015636395427752595 0.2602581796751009 0.7241054241735436 
19 0 6 1 0.12350001083668444 0.6094570457129361 0.2670429424613535 
13 4 65 2 0.30166641404183797 0.6550180213556639 0.04331556360552323 
5 3 67 1 0.06964297785394921 0.8056181678641124 0.12473885331501317 
13 3 67 1 0.06391219351124341 0.7065688295976627 0.229518975924079 
22 5 67 1 0.13027997940751018 0.6807706995265727 0.188949320209281 
58 29 54 2 0.06431666862682255 0.1578980876155057 0.7777852430899573 
19 26 27 2 0.05476851982764481 0.18081587930304982 0.7644156000390163 
79 3 48 1 0.29974453118613525 0.36924463486810055 0.3310108330358832 
18 0 2 1 0.05255857037375429 0.8014066840032659 0.1460347448041351 
16 17 2 2 0.04608356606555056 0.7946964921593573 0.15921994096377043 
11 1 8 1 0.026451912935351464 0.9400695454837465 0.03347854070114082 
32 1 9 1 0.05877001437138511 0.766262133892245 0.17496785075385513 
1 43 5 1 0.027803165397761235 0.8341086300018736 0.13808820381100118 
22 8 15 2 0.060433683639508504 0.7791768834788866 0.16038943192253002 
75 1 25 2 0.14530412259638317 0.20740714747817565 0.6472887292027387 
5 2 4 1 0.14230351107125125 0.68839066696584 0.16930582103432762 
4 5 14 1 0.14860126836498955 0.731496908714164 0.11990182210153585 
11 0 2 1 0.0694361242305465 0.876255051259433 0.05430882369628216 
13 9 4 0 0.35922425327876945 0.5785691259116752 0.062206619839689635 
21 0 4 1 0.16274307626335888 0.7582964407345985 0.07896048203821097 
8 40 3 1 0.0711836546956312 0.8178906823352349 0.11092566202908508 
0 15 14 1 0.003273898920149044 0.9434195204661022 0.05330657982159819 
72 8 11 2 0.36837014883996566 0.4031487735172823 0.22848107685295937 
9 5 6 1 0.1359107570322319 0.5730053518699423 0.29108389032741244 
83 29 52 1 0.00407409592487273 0.8990000989133786 0.0969258044490233 
43 29 16 2 0.12516990197418904 0.3196070240732086 0.5552230732754971 
35 0 6 1 0.13737518176221702 0.7834535290970108 0.07917128815190423 
3 17 3 0 0.15437277831532414 0.5973828056125988 0.2482444151414885 
56 20 10 0 0.36729770772850273 0.6007804795684463 0.031921811786601174 
10 3 5 1 0.09301154485537366 0.7485535000804237 0.1584349542744801 
68 0 6 1 0.09026943552735943 0.667564886385694 0.24216567709815742 
78 9 29 2 0.147229085908879 0.6086033187843889 0.24416759434147908 
74 25 5 2 0.010052712364807991 0.305347513574509 0.6845997732081467 
27 12 34 0 0.1926194254319251 0.7472473632219077 0.060133210349486405 
21 1 18 1 0.10553049544206106 0.5938389988694504 0.30063050503669825 
25 2 34 1 0.1397850453227587 0.7233792605386345 0.1368356933345335 
15 17 3 1 0.09219809642509691 0.7472778102082084 0.16052409243692145 
75 26 27 2 0.10018905182047005 0.15137773528896814 0.748433212058298 
12 18 7 1 0.03749133922390694 0.6015876758902327 0.3609209840608766 
37 51 29 1 0.0023648785476756166 0.6663699261924456 0.3312651945010144 
0 2 43 1 0.043308988223981965 0.5659057504484878 0.3907852605752318 
36 51 68 1 0.006782154730769822 0.4728360990917503 0.5203817454438922 
1 40 4 1 0.0722530634365267 0.8473485021486714 0.0803984334333758 
38 63 68 2 0.017394714514928737 0.4603054028963426 0.5222998818377955 
21 2 66 1 0.10347888995084484 0.743229581808365 0.15329152751501765 
18 25 6 2 0.014223912545182068 0.2634679942088136 0.7223080923709039 
80 3 48 1 0.013223681904516154 0.879887120422366 0.10688919676593436 
4 4 66 1 0.15742877421090154 0.7200376124209861 0.12253361241490726 
46 1 11 1 0.20462643129607042 0.7223843549264949 0.07298921289143195 
7 8 7 2 0.014921044216070704 0.6149779291056782 0.3701010258704574 
4 7 66 1 0.13904595665314842 0.7964813795423409 0.06447266292994733 
6 5 14 1 0.17091107931405575 0.7783671765107322 0.05072174335574558 
66 52 4 2 0.003090753659107688 0.36316517349859095 0.6337440720285894 
83 28 29 1 0.13267561212031298 0.5531558549796116 0.3141685319589118 
6 4 65 1 0.37798882329140526 0.613176437539183 0.008834738172419825 
41 28 29 1 0.007106099973772408 0.5882271428392571 0.40466675624462706 
33 9 29 0 0.7665797452221308 0.1920039132241009 0.04141634058484989 
16 6 37 1 0.008014886864038893 0.6164152429408464 0.37556986950685367 
37 55 23 1 2.1172644174041908e-05 0.9087138267630706 0.09126499969394858 
57 26 27 2 0.0730564280403811 0.30156713067442126 0.6253764404532679 
19 8 39 2 0.02572077750474642 0.43493751539727865 0.5393417061990591 
22 6 65 0 0.5062631848868422 0.4706632316941529 0.02307358243611823 
46 3 46 2 0.23440949012876558 0.585064293711126 0.1805262153384841 
5 12 5 1 0.10856367001169763 0.6687691383379016 0.2226671908508746 
19 17 2 1 0.0577604742867911 0.6758514549043474 0.26638806998985026 
46 41 5 1 0.13240509242795895 0.6197299363747532 0.24786497040873964 
27 9 29 1 0.10512934189625531 0.6622145560289687 0.23265610110935772 
0 8 41 1 0.06757664684603035 0.21263967285873947 0.7197836796536035 
32 2 37 1 0.00208062841426456 0.3786115103261957 0.6193078603969405 
75 8 6 2 0.10315255061870085 0.10241244208407518 0.7944350066781835 
1 5 67 2 0.015860545869510478 0.7564308081308865 0.22770864514865932 
53 25 59 1 0.02845123446558502 0.31269973461721434 0.6588490300505073 
